,Algorithm,n_estimators,eta,max_depth,n_neighbors,AUC
0,['Decision Tree'],[0],[0],[2],[0],['0.7312960095462634']
1,['Decision Tree'],[0],[0],[5],[0],['0.7547802252132605']
2,['Decision Tree'],[0],[0],[7],[0],['0.746103583262824']
3,['Decision Tree'],[0],[0],[10],[0],['0.7213046817549783']
4,['Decision Tree'],[0],[0],[15],[0],['0.67369985110507']
5,['Decision Tree'],[0],[0],[20],[0],['0.6595901138521795']
